datetime	Depth_meter	Water_Temperature_celsius
2018-08-29 12:00:00	-7	12.0423
2018-08-29 12:00:00	-8	11.8691
2018-08-29 12:00:00	-9	11.828
2018-08-29 13:00:00	0	25.7796
2018-08-29 13:00:00	-1	25.1163
2018-08-29 13:00:00	-2	24.0455
2018-08-29 13:00:00	-3	21.9351
2018-08-29 13:00:00	-4	16.2703
2018-08-29 13:00:00	-5	12.8699
2018-08-29 13:00:00	-6	12.0969
2018-08-29 13:00:00	-7	12.0403
2018-08-29 13:00:00	-8	11.8727
2018-08-29 13:00:00	-9	11.7692
2018-08-29 14:00:00	0	25.7263
2018-08-29 14:00:00	-1	25.6234
2018-08-29 14:00:00	-2	24.1501
2018-08-29 14:00:00	-3	21.8535
2018-08-29 14:00:00	-4	16.1696
2018-08-29 14:00:00	-5	12.8358
2018-08-29 14:00:00	-6	12.0893
2018-08-29 14:00:00	-7	12.0662
2018-08-29 14:00:00	-8	11.9286
2018-08-29 14:00:00	-9	11.7576
2018-08-29 15:00:00	0	25.8604
2018-08-29 15:00:00	-1	25.809
2018-08-29 15:00:00	-2	24.1718
2018-08-29 15:00:00	-3	21.845
2018-08-29 15:00:00	-4	16.3247
2018-08-29 15:00:00	-5	12.8932
2018-08-29 15:00:00	-6	12.1425
2018-08-29 15:00:00	-7	12.1163
2018-08-29 15:00:00	-8	11.9029
2018-08-29 15:00:00	-9	11.7913
2018-08-29 16:00:00	0	26.3255
2018-08-29 16:00:00	-1	25.9008
2018-08-29 16:00:00	-2	24.1326
2018-08-29 16:00:00	-3	21.5594
2018-08-29 16:00:00	-4	16.227
2018-08-29 16:00:00	-5	12.931
2018-08-29 16:00:00	-6	12.2332
2018-08-29 16:00:00	-7	12.1215
2018-08-29 16:00:00	-8	11.9088
2018-08-29 16:00:00	-9	11.7757
2018-08-29 17:00:00	0	26.877
2018-08-29 17:00:00	-1	25.2352
2018-08-29 17:00:00	-2	24.2179
2018-08-29 17:00:00	-3	21.4357
2018-08-29 17:00:00	-4	16.3492
2018-08-29 17:00:00	-5	13.0119
2018-08-29 17:00:00	-6	12.2214
2018-08-29 17:00:00	-7	12.0359
2018-08-29 17:00:00	-8	11.922
2018-08-29 17:00:00	-9	11.8059
2018-08-29 18:00:00	0	27.6718
2018-08-29 18:00:00	-1	25.506
2018-08-29 18:00:00	-2	24.1738
2018-08-29 18:00:00	-3	21.6454
2018-08-29 18:00:00	-4	16.1871
2018-08-29 18:00:00	-5	13.0594
2018-08-29 18:00:00	-6	12.2845
2018-08-29 18:00:00	-7	12.1146
2018-08-29 18:00:00	-8	11.9253
2018-08-29 18:00:00	-9	11.8055
2018-08-29 19:00:00	0	28.2868
2018-08-29 19:00:00	-1	25.4448
2018-08-29 19:00:00	-2	23.8921
2018-08-29 19:00:00	-3	21.6988
2018-08-29 19:00:00	-4	16.0476
2018-08-29 19:00:00	-5	13.0244
2018-08-29 19:00:00	-6	12.1726
2018-08-29 19:00:00	-7	12.1481
2018-08-29 19:00:00	-8	11.9356
2018-08-29 19:00:00	-9	11.8062
2018-08-29 20:00:00	0	28.2849
2018-08-29 20:00:00	-1	25.2166
2018-08-29 20:00:00	-2	24.0041
2018-08-29 20:00:00	-3	22.0948
2018-08-29 20:00:00	-4	16.5856
2018-08-29 20:00:00	-5	12.9244
2018-08-29 20:00:00	-6	12.1736
2018-08-29 20:00:00	-7	12.0979
2018-08-29 20:00:00	-8	11.9372
2018-08-29 20:00:00	-9	11.8336
2018-08-29 21:00:00	0	29.4574
2018-08-29 21:00:00	-1	25.3333
2018-08-29 21:00:00	-2	24.1948
2018-08-29 21:00:00	-3	22.066
2018-08-29 21:00:00	-4	15.9563
2018-08-29 21:00:00	-5	12.8853
2018-08-29 21:00:00	-6	12.15
2018-08-29 21:00:00	-7	12.0214
2018-08-29 21:00:00	-8	11.882
2018-08-29 21:00:00	-9	11.9525
2018-08-29 22:00:00	0	29.5094
2018-08-29 22:00:00	-1	25.4092
2018-08-29 22:00:00	-2	24.3214
2018-08-29 22:00:00	-3	22.1651
2018-08-29 22:00:00	-4	15.6978
2018-08-29 22:00:00	-5	12.9161
2018-08-29 22:00:00	-6	12.1342
2018-08-29 22:00:00	-7	12.094
2018-08-29 22:00:00	-8	11.8829
2018-08-29 22:00:00	-9	11.8896
2018-08-29 23:00:00	0	29.5451
2018-08-29 23:00:00	-1	25.5448
2018-08-29 23:00:00	-2	24.3538
2018-08-29 23:00:00	-3	21.9271
2018-08-29 23:00:00	-4	15.9816
2018-08-29 23:00:00	-5	13.1975
2018-08-29 23:00:00	-6	12.2122
2018-08-29 23:00:00	-7	12.0397
2018-08-29 23:00:00	-8	11.8802
2018-08-29 23:00:00	-9	11.814
2018-08-30 00:00:00	0	29.2529
2018-08-30 00:00:00	-1	25.6779
2018-08-30 00:00:00	-2	24.3696
2018-08-30 00:00:00	-3	21.8223
2018-08-30 00:00:00	-4	16.227
2018-08-30 00:00:00	-5	13.1212
2018-08-30 00:00:00	-6	12.2206
2018-08-30 00:00:00	-7	12.0292
2018-08-30 00:00:00	-8	11.8449
2018-08-30 00:00:00	-9	11.7955
2018-08-30 01:00:00	0	28.7758
2018-08-30 01:00:00	-1	25.7407
2018-08-30 01:00:00	-2	24.2777
2018-08-30 01:00:00	-3	21.526
2018-08-30 01:00:00	-4	16.3995
2018-08-30 01:00:00	-5	13.2412
2018-08-30 01:00:00	-6	12.2539
2018-08-30 01:00:00	-7	12.0954
2018-08-30 01:00:00	-8	11.842
2018-08-30 01:00:00	-9	11.7888
2018-08-30 02:00:00	0	28.4747
2018-08-30 02:00:00	-1	25.6437
2018-08-30 02:00:00	-2	24.2794
2018-08-30 02:00:00	-3	21.385
2018-08-30 02:00:00	-4	16.4495
2018-08-30 02:00:00	-5	12.9966
2018-08-30 02:00:00	-6	12.0947
2018-08-30 02:00:00	-7	12.0214
2018-08-30 02:00:00	-8	11.8564
2018-08-30 02:00:00	-9	11.7817
2018-08-30 03:00:00	0	28.1721
2018-08-30 03:00:00	-1	25.5602
2018-08-30 03:00:00	-2	24.2765
2018-08-30 03:00:00	-3	21.637
2018-08-30 03:00:00	-4	16.419
2018-08-30 03:00:00	-5	12.8893
2018-08-30 03:00:00	-6	12.1105
2018-08-30 03:00:00	-7	12.0892
2018-08-30 03:00:00	-8	11.8688
2018-08-30 03:00:00	-9	11.7866
2018-08-30 04:00:00	0	27.9663
2018-08-30 04:00:00	-1	25.5799
2018-08-30 04:00:00	-2	24.2363
2018-08-30 04:00:00	-3	21.6056
2018-08-30 04:00:00	-4	16.3955
2018-08-30 04:00:00	-5	12.7595
2018-08-30 04:00:00	-6	12.056
2018-08-30 04:00:00	-7	12.0406
2018-08-30 04:00:00	-8	11.894
2018-08-30 04:00:00	-9	11.7892
2018-08-30 05:00:00	0	27.7114
2018-08-30 05:00:00	-1	25.5654
2018-08-30 05:00:00	-2	24.2256
2018-08-30 05:00:00	-3	21.7082
2018-08-30 05:00:00	-4	16.5259
2018-08-30 05:00:00	-5	12.7934
2018-08-30 05:00:00	-6	12.1324
2018-08-30 05:00:00	-7	12.1594
2018-08-30 05:00:00	-8	11.8933
2018-08-30 05:00:00	-9	11.7864
2018-08-30 06:00:00	0	27.5004
2018-08-30 06:00:00	-1	25.5858
2018-08-30 06:00:00	-2	24.2158
2018-08-30 06:00:00	-3	21.8192
2018-08-30 06:00:00	-4	16.3196
2018-08-30 06:00:00	-5	12.9172
2018-08-30 06:00:00	-6	12.2082
2018-08-30 06:00:00	-7	12.0031
2018-08-30 06:00:00	-8	11.891
2018-08-30 06:00:00	-9	11.7844
2018-08-30 07:00:00	0	27.2506
2018-08-30 07:00:00	-1	25.6526
2018-08-30 07:00:00	-2	24.3062
2018-08-30 07:00:00	-3	21.8512
2018-08-30 07:00:00	-4	15.9189
2018-08-30 07:00:00	-5	13.0809
2018-08-30 07:00:00	-6	12.2237
2018-08-30 07:00:00	-7	12.1534
2018-08-30 07:00:00	-8	11.9074
2018-08-30 07:00:00	-9	11.7804
2018-08-30 08:00:00	0	27.0912
2018-08-30 08:00:00	-1	25.7353
2018-08-30 08:00:00	-2	24.2882
2018-08-30 08:00:00	-3	21.779
2018-08-30 08:00:00	-4	15.8736
2018-08-30 08:00:00	-5	13.1074
2018-08-30 08:00:00	-6	12.2167
2018-08-30 08:00:00	-7	12.1621
2018-08-30 08:00:00	-8	11.9028
2018-08-30 08:00:00	-9	11.7735
2018-08-30 09:00:00	0	26.8016
2018-08-30 09:00:00	-1	25.7583
2018-08-30 09:00:00	-2	24.2654
2018-08-30 09:00:00	-3	21.9121
2018-08-30 09:00:00	-4	16.1299
2018-08-30 09:00:00	-5	13.1832
2018-08-30 09:00:00	-6	12.2561
2018-08-30 09:00:00	-7	12.1259
2018-08-30 09:00:00	-8	11.9012
2018-08-30 09:00:00	-9	11.7824
2018-08-30 10:00:00	0	26.6856
2018-08-30 10:00:00	-1	26.4029
2018-08-30 10:00:00	-2	24.2222
2018-08-30 10:00:00	-3	21.9427
2018-08-30 10:00:00	-4	16.2123
2018-08-30 10:00:00	-5	13.0595
2018-08-30 10:00:00	-6	12.1811
2018-08-30 10:00:00	-7	12.1102
2018-08-30 10:00:00	-8	11.8963
2018-08-30 10:00:00	-9	11.7788
2018-08-30 11:00:00	0	26.5194
2018-08-30 11:00:00	-1	26.4538
2018-08-30 11:00:00	-2	24.2482
2018-08-30 11:00:00	-3	21.6662
2018-08-30 11:00:00	-4	16.4052
2018-08-30 11:00:00	-5	12.9527
2018-08-30 11:00:00	-6	12.1012
2018-08-30 11:00:00	-7	12.0656
2018-08-30 11:00:00	-8	11.916
2018-08-30 11:00:00	-9	11.7961
2018-08-30 12:00:00	0	26.2896
2018-08-30 12:00:00	-1	26.2742
2018-08-30 12:00:00	-2	24.2229
2018-08-30 12:00:00	-3	21.7211
2018-08-30 12:00:00	-4	16.5493
2018-08-30 12:00:00	-5	13.0042
2018-08-30 12:00:00	-6	12.13
2018-08-30 12:00:00	-7	12.1487
2018-08-30 12:00:00	-8	11.8982
2018-08-30 12:00:00	-9	11.8205
2018-08-30 13:00:00	0	26.1217
2018-08-30 13:00:00	-1	26.11
2018-08-30 13:00:00	-2	24.1764
2018-08-30 13:00:00	-3	21.837
2018-08-30 13:00:00	-4	16.2664
2018-08-30 13:00:00	-5	12.8919
2018-08-30 13:00:00	-6	12.1008
2018-08-30 13:00:00	-7	12.0421
2018-08-30 13:00:00	-8	11.9236
2018-08-30 13:00:00	-9	11.7681
2018-08-30 14:00:00	0	26.1191
2018-08-30 14:00:00	-1	26.063
2018-08-30 14:00:00	-2	24.0746
2018-08-30 14:00:00	-3	21.7408
2018-08-30 14:00:00	-4	16.2796
2018-08-30 14:00:00	-5	12.9164
2018-08-30 14:00:00	-6	12.1933
2018-08-30 14:00:00	-7	12.0306
2018-08-30 14:00:00	-8	11.9144
2018-08-30 14:00:00	-9	11.7618
2018-08-30 15:00:00	0	26.3816
2018-08-30 15:00:00	-1	26.1942
2018-08-30 15:00:00	-2	24.0899
2018-08-30 15:00:00	-3	21.6327
2018-08-30 15:00:00	-4	16.3344
2018-08-30 15:00:00	-5	12.9879
2018-08-30 15:00:00	-6	12.2049
2018-08-30 15:00:00	-7	12.0924
2018-08-30 15:00:00	-8	11.8995
2018-08-30 15:00:00	-9	11.7586
2018-08-30 16:00:00	0	26.6664
2018-08-30 16:00:00	-1	25.8629
2018-08-30 16:00:00	-2	24.1852
2018-08-30 16:00:00	-3	21.4597
2018-08-30 16:00:00	-4	16.4637
2018-08-30 16:00:00	-5	13.0678
2018-08-30 16:00:00	-6	12.2475
2018-08-30 16:00:00	-7	12.1183
2018-08-30 16:00:00	-8	11.8973
2018-08-30 16:00:00	-9	11.7743
2018-08-30 17:00:00	0	27.1364
2018-08-30 17:00:00	-1	25.7984
2018-08-30 17:00:00	-2	24.3454
2018-08-30 17:00:00	-3	21.7054
2018-08-30 17:00:00	-4	16.3427
2018-08-30 17:00:00	-5	13.0377
2018-08-30 17:00:00	-6	12.2976
2018-08-30 17:00:00	-7	12.0993
2018-08-30 17:00:00	-8	11.8986
2018-08-30 17:00:00	-9	11.7781
2018-08-30 18:00:00	0	28.039
2018-08-30 18:00:00	-1	25.9612
2018-08-30 18:00:00	-2	24.2841
2018-08-30 18:00:00	-3	21.6181
2018-08-30 18:00:00	-4	16.0729
2018-08-30 18:00:00	-5	12.9858
2018-08-30 18:00:00	-6	12.2581
2018-08-30 18:00:00	-7	12.1306
2018-08-30 18:00:00	-8	11.8832
2018-08-30 18:00:00	-9	11.7908
2018-08-30 19:00:00	0	28.024
2018-08-30 19:00:00	-1	25.9765
2018-08-30 19:00:00	-2	24.2891
2018-08-30 19:00:00	-3	21.9012
2018-08-30 19:00:00	-4	16.2739
2018-08-30 19:00:00	-5	12.9774
2018-08-30 19:00:00	-6	12.2295
2018-08-30 19:00:00	-7	12.1459
2018-08-30 19:00:00	-8	11.9183
2018-08-30 19:00:00	-9	11.7927
2018-08-30 20:00:00	0	28.6492
2018-08-30 20:00:00	-1	25.9382
2018-08-30 20:00:00	-2	24.2078
2018-08-30 20:00:00	-3	22.157
2018-08-30 20:00:00	-4	16.024
2018-08-30 20:00:00	-5	13.0573
2018-08-30 20:00:00	-6	12.2162
2018-08-30 20:00:00	-7	12.1787
2018-08-30 20:00:00	-8	11.9231
2018-08-30 20:00:00	-9	11.7957
2018-08-30 21:00:00	0	29.1541
2018-08-30 21:00:00	-1	25.959
2018-08-30 21:00:00	-2	24.3646
2018-08-30 21:00:00	-3	21.7266
2018-08-30 21:00:00	-4	15.9218
2018-08-30 21:00:00	-5	13.0334
2018-08-30 21:00:00	-6	12.1776
2018-08-30 21:00:00	-7	12.0131
2018-08-30 21:00:00	-8	11.8468
2018-08-30 21:00:00	-9	11.8044
2018-08-30 22:00:00	0	29.3534
2018-08-30 22:00:00	-1	26.0457
2018-08-30 22:00:00	-2	24.3063
2018-08-30 22:00:00	-3	21.6128
2018-08-30 22:00:00	-4	16.4787
2018-08-30 22:00:00	-5	13.0689
2018-08-30 22:00:00	-6	12.2286
2018-08-30 22:00:00	-7	11.9233
2018-08-30 22:00:00	-8	11.8503
2018-08-30 22:00:00	-9	11.8159
2018-08-30 23:00:00	0	29.2418
2018-08-30 23:00:00	-1	25.9938
2018-08-30 23:00:00	-2	24.3765
2018-08-30 23:00:00	-3	21.8009
2018-08-30 23:00:00	-4	16.3137
2018-08-30 23:00:00	-5	13.1236
2018-08-30 23:00:00	-6	12.2523
2018-08-30 23:00:00	-7	11.9328
2018-08-30 23:00:00	-8	11.862
2018-08-30 23:00:00	-9	11.8325
2018-08-31 00:00:00	0	28.654
2018-08-31 00:00:00	-1	25.7349
2018-08-31 00:00:00	-2	24.4635
2018-08-31 00:00:00	-3	21.7279
2018-08-31 00:00:00	-4	16.5799
2018-08-31 00:00:00	-5	12.9818
2018-08-31 00:00:00	-6	12.1499
2018-08-31 00:00:00	-7	11.8988
2018-08-31 00:00:00	-8	11.8634
2018-08-31 00:00:00	-9	11.8403
2018-08-31 01:00:00	0	28.2071
2018-08-31 01:00:00	-1	25.983
2018-08-31 01:00:00	-2	24.7409
2018-08-31 01:00:00	-3	21.5395
2018-08-31 01:00:00	-4	16.8431
2018-08-31 01:00:00	-5	12.9521
2018-08-31 01:00:00	-6	12.1636
2018-08-31 01:00:00	-7	11.9052
2018-08-31 01:00:00	-8	11.8716
2018-08-31 01:00:00	-9	11.8482
2018-08-31 02:00:00	0	27.9066
2018-08-31 02:00:00	-1	25.9517
2018-08-31 02:00:00	-2	24.7766
2018-08-31 02:00:00	-3	21.7321
2018-08-31 02:00:00	-4	15.9675
2018-08-31 02:00:00	-5	12.9439
2018-08-31 02:00:00	-6	12.1379
2018-08-31 02:00:00	-7	11.9079
2018-08-31 02:00:00	-8	11.8795
2018-08-31 02:00:00	-9	11.8565
2018-08-31 03:00:00	0	27.6966
2018-08-31 03:00:00	-1	26.1533
2018-08-31 03:00:00	-2	24.6264
2018-08-31 03:00:00	-3	21.2706
2018-08-31 03:00:00	-4	15.9658
2018-08-31 03:00:00	-5	12.8313
2018-08-31 03:00:00	-6	12.1119
2018-08-31 03:00:00	-7	11.9378
2018-08-31 03:00:00	-8	11.8812
2018-08-31 03:00:00	-9	11.863
2018-08-31 04:00:00	0	27.4806
2018-08-31 04:00:00	-1	26.0321
2018-08-31 04:00:00	-2	24.3688
2018-08-31 04:00:00	-3	21.5592
2018-08-31 04:00:00	-4	16.3301
2018-08-31 04:00:00	-5	13.2006
2018-08-31 04:00:00	-6	12.2581
2018-08-31 04:00:00	-7	11.9356
2018-08-31 04:00:00	-8	11.8924
2018-08-31 04:00:00	-9	11.8789
2018-08-31 05:00:00	0	27.2688
2018-08-31 05:00:00	-1	25.9866
2018-08-31 05:00:00	-2	24.2406
2018-08-31 05:00:00	-3	21.2815
2018-08-31 05:00:00	-4	16.7335
2018-08-31 05:00:00	-5	13.332
2018-08-31 05:00:00	-6	12.1633
2018-08-31 05:00:00	-7	11.9336
2018-08-31 05:00:00	-8	11.893
2018-08-31 05:00:00	-9	11.8708
2018-08-31 06:00:00	0	27.1055
2018-08-31 06:00:00	-1	25.8709
2018-08-31 06:00:00	-2	24.0431
2018-08-31 06:00:00	-3	21.8397
2018-08-31 06:00:00	-4	16.7756
2018-08-31 06:00:00	-5	13.0059
2018-08-31 06:00:00	-6	12.1145
2018-08-31 06:00:00	-7	11.9235
2018-08-31 06:00:00	-8	11.8885
2018-08-31 06:00:00	-9	11.8636
2018-08-31 07:00:00	0	26.9337
2018-08-31 07:00:00	-1	25.7651
2018-08-31 07:00:00	-2	24.0791
2018-08-31 07:00:00	-3	22.3448
2018-08-31 07:00:00	-4	16.1612
2018-08-31 07:00:00	-5	12.8238
2018-08-31 07:00:00	-6	12.0667
2018-08-31 07:00:00	-7	11.9201
2018-08-31 07:00:00	-8	11.8932
2018-08-31 07:00:00	-9	11.8719
2018-08-31 08:00:00	0	26.7542
2018-08-31 08:00:00	-1	25.7725
2018-08-31 08:00:00	-2	24.3092
2018-08-31 08:00:00	-3	22.0832
2018-08-31 08:00:00	-4	16.0533
2018-08-31 08:00:00	-5	12.8116
2018-08-31 08:00:00	-6	12.1215
2018-08-31 08:00:00	-7	11.9361
2018-08-31 08:00:00	-8	11.8968
2018-08-31 08:00:00	-9	11.8772
2018-08-31 09:00:00	0	26.5806
2018-08-31 09:00:00	-1	25.7621
2018-08-31 09:00:00	-2	24.3975
2018-08-31 09:00:00	-3	22.1718
2018-08-31 09:00:00	-4	15.8866
2018-08-31 09:00:00	-5	12.9905
2018-08-31 09:00:00	-6	12.2218
2018-08-31 09:00:00	-7	11.929
2018-08-31 09:00:00	-8	11.9035
2018-08-31 09:00:00	-9	11.8821
2018-08-31 10:00:00	0	26.4014
2018-08-31 10:00:00	-1	25.9669
2018-08-31 10:00:00	-2	24.4224
2018-08-31 10:00:00	-3	21.7477
2018-08-31 10:00:00	-4	16.0358
2018-08-31 10:00:00	-5	13.3899
2018-08-31 10:00:00	-6	12.1913
2018-08-31 10:00:00	-7	11.97
2018-08-31 10:00:00	-8	11.9053
2018-08-31 10:00:00	-9	11.9017
2018-08-31 11:00:00	0	26.2326
2018-08-31 11:00:00	-1	26.1727
2018-08-31 11:00:00	-2	24.5146
2018-08-31 11:00:00	-3	21.7141
2018-08-31 11:00:00	-4	16.4812
2018-08-31 11:00:00	-5	13.3406
2018-08-31 11:00:00	-6	12.1093
2018-08-31 11:00:00	-7	11.9276
2018-08-31 11:00:00	-8	11.9054
2018-08-31 11:00:00	-9	11.887
2018-08-31 12:00:00	0	26.0909
2018-08-31 12:00:00	-1	26.0583
2018-08-31 12:00:00	-2	24.6024
2018-08-31 12:00:00	-3	21.45
2018-08-31 12:00:00	-4	16.6601
2018-08-31 12:00:00	-5	12.9864
2018-08-31 12:00:00	-6	12.0774
2018-08-31 12:00:00	-7	11.9338
2018-08-31 12:00:00	-8	11.9123
2018-08-31 12:00:00	-9	11.8906
2018-08-31 13:00:00	0	25.9381
2018-08-31 13:00:00	-1	25.9325
2018-08-31 13:00:00	-2	24.6234
2018-08-31 13:00:00	-3	21.5487
2018-08-31 13:00:00	-4	16.528
2018-08-31 13:00:00	-5	13.1177
2018-08-31 13:00:00	-6	12.0075
2018-08-31 13:00:00	-7	11.9282
2018-08-31 13:00:00	-8	11.9129
2018-08-31 13:00:00	-9	11.8966
2018-08-31 14:00:00	0	25.9221
2018-08-31 14:00:00	-1	25.8967
2018-08-31 14:00:00	-2	24.4418
2018-08-31 14:00:00	-3	21.3786
2018-08-31 14:00:00	-4	16.377
2018-08-31 14:00:00	-5	12.9903
2018-08-31 14:00:00	-6	11.9975
2018-08-31 14:00:00	-7	11.9326
2018-08-31 14:00:00	-8	11.9324
2018-08-31 14:00:00	-9	11.9077
2018-08-31 15:00:00	0	25.9716
2018-08-31 15:00:00	-1	25.8435
2018-08-31 15:00:00	-2	24.2114
2018-08-31 15:00:00	-3	21.2872
2018-08-31 15:00:00	-4	16.5171
2018-08-31 15:00:00	-5	12.821
2018-08-31 15:00:00	-6	12.1001
2018-08-31 15:00:00	-7	11.9398
2018-08-31 15:00:00	-8	11.9174
2018-08-31 15:00:00	-9	11.8988
2018-08-31 16:00:00	0	26.2218
2018-08-31 16:00:00	-1	25.582
2018-08-31 16:00:00	-2	24.1265
2018-08-31 16:00:00	-3	21.5572
2018-08-31 16:00:00	-4	16.8869
2018-08-31 16:00:00	-5	12.8596
2018-08-31 16:00:00	-6	12.1562
2018-08-31 16:00:00	-7	11.9583
2018-08-31 16:00:00	-8	11.9226
2018-08-31 16:00:00	-9	11.9045
2018-08-31 17:00:00	0	26.2078
2018-08-31 17:00:00	-1	25.5779
2018-08-31 17:00:00	-2	23.9683
2018-08-31 17:00:00	-3	21.9684
2018-08-31 17:00:00	-4	16.4109
2018-08-31 17:00:00	-5	12.9866
2018-08-31 17:00:00	-6	12.1468
2018-08-31 17:00:00	-7	11.9572
2018-08-31 17:00:00	-8	11.9321
2018-08-31 17:00:00	-9	11.9113
2018-08-31 18:00:00	0	26.4891
2018-08-31 18:00:00	-1	25.7207
2018-08-31 18:00:00	-2	24.016
2018-08-31 18:00:00	-3	22.343
2018-08-31 18:00:00	-4	16.2052
2018-08-31 18:00:00	-5	12.9658
2018-08-31 18:00:00	-6	12.0809
2018-08-31 18:00:00	-7	11.9584
2018-08-31 18:00:00	-8	11.9368
2018-08-31 18:00:00	-9	11.9153
2018-08-31 19:00:00	0	26.7754
2018-08-31 19:00:00	-1	25.7692
2018-08-31 19:00:00	-2	24.3403
2018-08-31 19:00:00	-3	22.42
2018-08-31 19:00:00	-4	15.9632
2018-08-31 19:00:00	-5	12.9844
2018-08-31 19:00:00	-6	12.0247
2018-08-31 19:00:00	-7	11.9558
2018-08-31 19:00:00	-8	11.935
2018-08-31 19:00:00	-9	11.9088
2018-08-31 20:00:00	0	27.3778
2018-08-31 20:00:00	-1	25.8686
2018-08-31 20:00:00	-2	24.6086
2018-08-31 20:00:00	-3	22.4488
2018-08-31 20:00:00	-4	15.8179
2018-08-31 20:00:00	-5	13.1881
2018-08-31 20:00:00	-6	12.122
2018-08-31 20:00:00	-7	11.9569
2018-08-31 20:00:00	-8	11.939
2018-08-31 20:00:00	-9	11.9159
2018-08-31 21:00:00	0	27.1498
2018-08-31 21:00:00	-1	25.8333
2018-08-31 21:00:00	-2	24.8345
2018-08-31 21:00:00	-3	22.137
2018-08-31 21:00:00	-4	15.6959
2018-08-31 21:00:00	-5	13.3611
2018-08-31 21:00:00	-6	12.0122
2018-08-31 21:00:00	-7	11.9548
2018-08-31 21:00:00	-8	11.9462
2018-08-31 21:00:00	-9	11.9317
2018-08-31 22:00:00	0	28.0902
2018-08-31 22:00:00	-1	26.016
2018-08-31 22:00:00	-2	25.1252
2018-08-31 22:00:00	-3	21.4593
2018-08-31 22:00:00	-4	16.3459
2018-08-31 22:00:00	-5	13.6287
2018-08-31 22:00:00	-6	12.1174
2018-08-31 22:00:00	-7	11.9579
2018-08-31 22:00:00	-8	11.938
2018-08-31 22:00:00	-9	11.92
2018-08-31 23:00:00	0	28.1441
2018-08-31 23:00:00	-1	26.1298
2018-08-31 23:00:00	-2	24.8563
2018-08-31 23:00:00	-3	21.236
2018-08-31 23:00:00	-4	17.1649
2018-08-31 23:00:00	-5	13.0699
2018-08-31 23:00:00	-6	12.0197
2018-08-31 23:00:00	-7	11.957
2018-08-31 23:00:00	-8	11.9424
2018-08-31 23:00:00	-9	11.9231
2018-09-01 00:00:00	0	27.8969
2018-09-01 00:00:00	-1	26.2433
2018-09-01 00:00:00	-2	24.8729
2018-09-01 00:00:00	-3	20.8267
2018-09-01 00:00:00	-4	16.9956
2018-09-01 00:00:00	-5	12.9655
2018-09-01 00:00:00	-6	12.0317
2018-09-01 00:00:00	-7	11.959
2018-09-01 00:00:00	-8	11.937
2018-09-01 00:00:00	-9	11.918
2018-09-01 01:00:00	0	27.6208
2018-09-01 01:00:00	-1	26.4594
2018-09-01 01:00:00	-2	24.7232
2018-09-01 01:00:00	-3	21.3682
2018-09-01 01:00:00	-4	16.5355
2018-09-01 01:00:00	-5	12.9696
2018-09-01 01:00:00	-6	12.0042
2018-09-01 01:00:00	-7	11.9555
2018-09-01 01:00:00	-8	11.942
2018-09-01 01:00:00	-9	11.9217
2018-09-01 02:00:00	0	27.3902
2018-09-01 02:00:00	-1	26.6177
2018-09-01 02:00:00	-2	24.3722
2018-09-01 02:00:00	-3	21.7329
2018-09-01 02:00:00	-4	16.7644
2018-09-01 02:00:00	-5	12.791
2018-09-01 02:00:00	-6	12.1568
2018-09-01 02:00:00	-7	11.964
2018-09-01 02:00:00	-8	11.9474
2018-09-01 02:00:00	-9	11.9298
2018-09-01 03:00:00	0	27.248
2018-09-01 03:00:00	-1	26.589
2018-09-01 03:00:00	-2	24.111
2018-09-01 03:00:00	-3	21.9939
2018-09-01 03:00:00	-4	16.5542
2018-09-01 03:00:00	-5	12.8419
2018-09-01 03:00:00	-6	12.2153
2018-09-01 03:00:00	-7	11.9758
2018-09-01 03:00:00	-8	11.954
2018-09-01 03:00:00	-9	11.9347
2018-09-01 04:00:00	0	27.1151
2018-09-01 04:00:00	-1	26.7745
2018-09-01 04:00:00	-2	24.1238
2018-09-01 04:00:00	-3	22.1072
2018-09-01 04:00:00	-4	16.4444
2018-09-01 04:00:00	-5	12.9701
2018-09-01 04:00:00	-6	12.2418
2018-09-01 04:00:00	-7	12.0023
2018-09-01 04:00:00	-8	11.9587
2018-09-01 04:00:00	-9	11.9395
2018-09-01 05:00:00	0	26.976
2018-09-01 05:00:00	-1	26.9446
2018-09-01 05:00:00	-2	24.1956
2018-09-01 05:00:00	-3	22.0521
2018-09-01 05:00:00	-4	15.6477
2018-09-01 05:00:00	-5	13.1634
2018-09-01 05:00:00	-6	12.1094
2018-09-01 05:00:00	-7	11.9872
2018-09-01 05:00:00	-8	11.96
2018-09-01 05:00:00	-9	11.9412
2018-09-01 06:00:00	0	26.836
2018-09-01 06:00:00	-1	26.8268
2018-09-01 06:00:00	-2	24.3573
2018-09-01 06:00:00	-3	21.9602
2018-09-01 06:00:00	-4	15.7548
2018-09-01 06:00:00	-5	13.1138
2018-09-01 06:00:00	-6	12.0579
2018-09-01 06:00:00	-7	11.9827
2018-09-01 06:00:00	-8	11.9583
2018-09-01 06:00:00	-9	11.9411
2018-09-01 07:00:00	0	26.7162
2018-09-01 07:00:00	-1	26.7257
2018-09-01 07:00:00	-2	24.4466
2018-09-01 07:00:00	-3	21.948
2018-09-01 07:00:00	-4	16.1324
2018-09-01 07:00:00	-5	13.2091
2018-09-01 07:00:00	-6	12.0488
2018-09-01 07:00:00	-7	11.9822
2018-09-01 07:00:00	-8	11.9631
