!DateTime	u10	v10	airp	airt	relh	cloud	swr	precip
2019-11-20 01:00:00	2.59222	0	10110	6.147	88	0.950279	0	0
2019-11-20 02:00:00	2.63376	0	10120	6.391	89.2	0.958566	0	0
2019-11-20 03:00:00	1.80063	0	10120	6.332	89.1	0.966853	0	0
2019-11-20 04:00:00	2.21585	0	10120	5.957	90.1	0.97514	0	0
2019-11-20 05:00:00	2.33296	0	10120	5.648	82.6	0.983426	0.0636393	0
2019-11-20 06:00:00	3.55324	0	10120	8.08	66.15	0.991713	0.179574	0
2019-11-20 07:00:00	2.5025	0	10130	9.44	55.99	1	0	0
2019-11-20 08:00:00	1.82735	0	10130	6.84	70.08	1	0	0
2019-11-20 09:00:00	2.97149	0	10140	7.026	66	1	0	0
2019-11-20 10:00:00	2.39905	0	10140	5.344	82.6	1	0	0
2019-11-20 11:00:00	1.80601	0	10150	5.496	72.61	1	0	0
2019-11-20 12:00:00	5.25865	0	10160	6.395	69.11	1	21.0301	0
2019-11-20 13:00:00	3.86535	0	10170	8.54	63.93	1	91.7802	0
2019-11-20 14:00:00	3.01516	0	10180	9.56	61.98	0.641998	361.197	0
2019-11-20 15:00:00	3.82069	0	10190	9.85	58.05	0.663057	521.307	0
2019-11-20 16:00:00	4.23386	0	10190	10.26	56.24	0.684116	613.78	0
2019-11-20 17:00:00	4.88786	0	10190	10.91	55.74	0.705175	637.511	0
2019-11-20 18:00:00	4.12399	0	10190	11.3	54.94	0.726234	551.443	0
2019-11-20 19:00:00	3.2267	0	10190	11.82	50.96	0.747293	442.905	0
2019-11-20 20:00:00	2.95427	0	10200	11.63	49.95	0.768352	157.528	0
2019-11-20 21:00:00	6.16955	0	10200	11.13	49.33	0.78941	18.6208	0
2019-11-20 22:00:00	4.91033	0	10200	10.06	50.5	0.810469	0.133443	0
2019-11-20 23:00:00	3.72454	0	10210	8.89	53.83	0.831528	0	0
2019-11-21 00:00:00	2.95315	0	10220	9.04	54.89	0.852587	0	0
2019-11-21 01:00:00	3.42878	0	10220	8.15	64.52	0.873646	0	0
2019-11-21 02:00:00	3.79411	0	10230	6.897	63.77	0.894705	0	0
2019-11-21 03:00:00	2.64597	0	10230	7.309	61.86	0.915764	0	0
2019-11-21 04:00:00	2.70904	0	10230	6.177	68.27	0.936823	0	0
2019-11-21 05:00:00	1.65815	0	10230	5.162	74.91	0.957882	0	0
2019-11-21 06:00:00	2.01685	0	10240	4.295	85.7	0.978941	0	0
2019-11-21 07:00:00	2.24777	0	10240	3.026	87.3	1	0.0394262	0
2019-11-21 08:00:00	1.98552	0	10230	5.473	72.44	1	0.00508197	0
2019-11-21 09:00:00	2.44915	0	10230	5.184	75.07	1	0	0
2019-11-21 10:00:00	2.67125	0	10230	3.854	85.6	1	0	0
2019-11-21 11:00:00	2.5346	0	10230	3.533	86.9	1	0	0
2019-11-21 12:00:00	2.1702	0	10240	3.356	87.4	1	12.0253	0
2019-11-21 13:00:00	0.883744	0	10240	5.023	77.25	1	83.4775	0
2019-11-21 14:00:00	0.888034	0	10240	7.292	68.49	0.866589	251.516	0
2019-11-21 15:00:00	1.77559	0	10240	8.68	63.74	0.3825	326.764	0
2019-11-21 16:00:00	2.30871	0	10240	10.23	56.49	0.407687	352.189	0
2019-11-21 17:00:00	1.97223	0	10220	10.47	53.05	0.432874	275.425	0
2019-11-21 18:00:00	1.95773	0	10220	10.85	55.5	0.458061	407.477	0
2019-11-21 19:00:00	1.46113	0	10210	16.07	57.24	0.483248	159.152	0
2019-11-21 20:00:00	1.79572	0	10210	16.01	57.64	0.508435	56.8066	0
2019-11-21 21:00:00	1.49371	0	10200	15.49	59.21	0.533623	44.1133	0
2019-11-21 22:00:00	1.74479	0	10200	14.89	62.74	0.55881	0.243361	0
2019-11-21 23:00:00	1.4256	0	10200	14.37	62.5	0.583997	0	0
2019-11-22 00:00:00	0.614053	0	10200	13.41	66.65	0.609184	0	0
2019-11-22 01:00:00	1.27496	0	10200	10.42	81.4	0.634371	0	0
2019-11-22 02:00:00	1.90121	0	10190	8.31	86.2	0.659558	0	0
2019-11-22 03:00:00	1.613	0	10190	6.049	90	0.684745	0.580967	0
2019-11-22 04:00:00	1.54603	0	10180	9.3	85.2	0.709932	0.0012459	0
2019-11-22 05:00:00	1.97463	0	10170	8.77	83.6	0.735119	0	0
2019-11-22 06:00:00	2.30922	0	10170	7.873	85.3	0.760306	0.16977	0
2019-11-22 07:00:00	2.0889	0	10160	11.82	62.22	0.785493	0.598951	0
2019-11-22 08:00:00	1.30444	0	10160	10.62	68.16	1	0	0
2019-11-22 09:00:00	2.03076	0	10150	8.98	77.19	1	0.956213	0
2019-11-22 10:00:00	3.4554	0	10150	13.18	59.9	1	0.122459	0
2019-11-22 11:00:00	3.96979	0	10140	13.53	58.08	1	0.24223	0
2019-11-22 12:00:00	3.0593	0	10150	13.71	55.42	1	8.53903	0
2019-11-22 13:00:00	2.65235	0	10150	13.44	56.34	1	9.46325	0
2019-11-22 14:00:00	2.86409	0	10150	12.51	64.91	1	37.4518	0
2019-11-22 15:00:00	2.14701	0	10150	11.91	75.62	1	46.8262	7.05556e-08
2019-11-22 16:00:00	2.28387	0	10150	12.15	73.19	0.634926	134.261	0
2019-11-22 17:00:00	3.19071	0	10140	12.83	69.53	0.659264	162.793	0
2019-11-22 18:00:00	3.90299	0	10120	13.21	73.06	0.683602	224.101	0
2019-11-22 19:00:00	2.62133	0	10130	14.39	65.94	0.707941	36.7944	0
2019-11-22 20:00:00	3.00208	0	10140	12.75	72.87	0.732279	64.2751	0
2019-11-22 21:00:00	2.05654	0	10140	12.45	72.91	0.756617	36.59	0
2019-11-22 22:00:00	1.70708	0	10150	12.24	68.09	0.780956	0.217295	0
2019-11-22 23:00:00	3.68668	0	10160	11.24	75.52	0.805294	0	0
2019-11-23 00:00:00	2.94219	0	10160	10.58	67.59	0.829632	0	0
2019-11-23 01:00:00	3.71561	0	10160	9.8	67.51	0.85397	0	0
2019-11-23 02:00:00	6.06549	0	10160	8.62	69.46	0.878309	0	0
2019-11-23 03:00:00	1.87882	0	10170	7.638	64.03	0.902647	0	0
2019-11-23 04:00:00	1.50245	0	10170	5.492	77.08	0.926985	0	0
2019-11-23 05:00:00	2.52542	0	10170	4.355	85.6	0.951323	0	0
2019-11-23 06:00:00	2.92588	0	10170	4.061	85.9	0.975662	0	0
2019-11-23 07:00:00	2.82723	0	10170	3.193	90.5	1	0	0
2019-11-23 08:00:00	1.97547	0	10170	2.681	94.9	1	0	0
2019-11-23 09:00:00	1.86458	0	10170	3.079	91.3	1	0	0
2019-11-23 10:00:00	0.663899	0	10170	3.501	89	1	0.0360492	0
2019-11-23 11:00:00	1.24136	0	10170	4.485	82.1	1	0.16623	0
2019-11-23 12:00:00	2.0566	0	10160	5.184	71.86	1	6.94315	0
2019-11-23 13:00:00	1.67676	0	10160	4.85	67.36	1	41.2633	0
2019-11-23 14:00:00	2.2459	0	10160	4.55	71.13	1	80.3587	0
2019-11-23 15:00:00	2.45482	0	10170	4.975	68.14	1	108.223	0
2019-11-23 16:00:00	2.24711	0	10160	5.054	70.06	0.818156	104.593	0
2019-11-23 17:00:00	1.47888	0	10140	4.821	78.92	0.830279	53.7869	7.05556e-08
2019-11-23 18:00:00	1.51961	0	10130	4.435	82.8	0.842402	42.9695	2.82222e-07
2019-11-23 19:00:00	2.49183	0	10110	3.859	94.4	0.854525	23.342	5.64444e-07
2019-11-23 20:00:00	2.5458	0	10110	3.281	100	0.866648	21.2766	2.82222e-07
2019-11-23 21:00:00	2.00378	0	10100	3.094	100	0.878771	4.36377	7.05556e-08
2019-11-23 22:00:00	1.62618	0	10080	2.935	100	0.890894	0.0808197	1.41111e-07
2019-11-23 23:00:00	1.21113	0	10070	2.953	100	0.903017	0	2.11667e-07
2019-11-24 00:00:00	1.293	0	10060	3.247	100	0.915139	0	1.41111e-07
2019-11-24 01:00:00	1.45151	0	10050	3.453	100	0.927262	0.00819672	2.11667e-07
2019-11-24 02:00:00	1.61841	0	10040	3.661	100	0.939385	0.028	1.41111e-07
2019-11-24 03:00:00	1.81974	0	10030	3.656	100	0.951508	0.0267541	3.52778e-07
2019-11-24 04:00:00	1.47209	0	10020	3.923	100	0.963631	0.0681311	1.41111e-07
2019-11-24 05:00:00	3.18673	0	10020	4.869	100	0.975754	0.38482	7.05556e-08
2019-11-24 06:00:00	3.30989	0	10000	6.72	95.9	0.987877	0.254836	0
2019-11-24 07:00:00	2.42911	0	10010	6.785	95.4	1	0.223443	0
2019-11-24 08:00:00	2.31855	0	10010	8.24	83.3	1	0.00654098	0
2019-11-24 09:00:00	3.93947	0	10010	7.845	71.4	1	0.0322787	0
2019-11-24 10:00:00	3.00526	0	10020	6.001	68.97	1	0	0
2019-11-24 11:00:00	3.36426	0	10020	5.593	62.19	1	0	0
2019-11-24 12:00:00	4.48001	0	10030	4.774	63.04	1	15.9222	0
2019-11-24 13:00:00	3.20862	0	10030	4.592	64.64	1	84.3475	0
2019-11-24 14:00:00	3.21265	0	10040	5.05	62.14	0.683519	339.175	0
2019-11-24 15:00:00	2.58216	0	10060	6.09	49.78	0.702135	511.218	0
2019-11-24 16:00:00	3.9704	0	10060	6.895	53.33	0.720752	565.818	0
2019-11-24 17:00:00	4.31624	0	10060	6.768	50.19	0.739368	589.61	0
2019-11-24 18:00:00	3.15241	0	10060	8.51	43.24	0.757985	367.482	0
2019-11-24 19:00:00	3.19186	0	10060	8.74	42.05	0.776601	362.567	0
2019-11-24 20:00:00	3.23407	0	10060	9.8	41.24	0.795218	135.141	0
2019-11-24 21:00:00	2.34299	0	10070	9.63	41.52	0.813835	15.8432	0
2019-11-24 22:00:00	2.73859	0	10070	8.58	46.32	0.832451	0.100721	0
2019-11-24 23:00:00	3.37415	0	10080	7.726	47.01	0.851068	0	0
2019-11-25 00:00:00	3.07012	0	10080	7.284	48.64	0.869684	0	0
2019-11-25 01:00:00	3.32793	0	10080	7.116	51.03	0.888301	0	0
2019-11-25 02:00:00	2.57482	0	10080	6.423	54.08	0.906917	0	0
2019-11-25 03:00:00	2.90624	0	10090	5.734	58.76	0.925534	0	0
2019-11-25 04:00:00	2.992	0	10090	6.448	66.5	0.94415	0	0
2019-11-25 05:00:00	5.69171	0	10100	5.104	70.79	0.962767	0	0
2019-11-25 06:00:00	4.94538	0	10100	4.836	74.72	0.981383	0	0
2019-11-25 07:00:00	5.51909	0	10100	4.502	75.25	1	0	0
2019-11-25 08:00:00	7.00464	0	10100	4.33	78.63	1	0	0
2019-11-25 09:00:00	6.9298	0	10090	5.103	72.83	1	0	0
2019-11-25 10:00:00	5.64851	0	10100	4.54	75.71	1	0	0
2019-11-25 11:00:00	6.09847	0	10100	4.329	76.69	1	0	0
2019-11-25 12:00:00	5.08229	0	10110	4.62	74.92	1	10.1289	0
2019-11-25 13:00:00	4.01078	0	10110	4.713	73.24	1	45.1202	0
2019-11-25 14:00:00	2.30513	0	10120	5.5	69.87	0.715597	321.377	0
2019-11-25 15:00:00	1.7656	0	10120	7.532	64.24	0.732326	495.139	0
2019-11-25 16:00:00	1.40206	0	10120	8.34	58.75	0.749056	564.339	0
2019-11-25 17:00:00	1.75015	0	10120	10.95	51.46	0.765785	574.351	0
2019-11-25 18:00:00	1.8898	0	10110	12.18	48.75	0.782515	520.08	0
2019-11-25 19:00:00	1.38259	0	10110	13.49	43.97	0.799245	407.572	0
2019-11-25 20:00:00	1.25053	0	10110	16.36	42.4	0.815974	131.054	0
2019-11-25 21:00:00	0.931959	0	10110	14.89	42.01	0.832704	16.7342	0
2019-11-25 22:00:00	2.1333	0	10120	14.65	83.1	0.849433	0.0702131	0
2019-11-25 23:00:00	2.27342	0	10120	6.603	86.7	0.866163	0	0
2019-11-26 00:00:00	2.28269	0	10120	5.77	89.2	0.882893	0	0
2019-11-26 01:00:00	2.39357	0	10130	5.512	90.3	0.899622	0	0
2019-11-26 02:00:00	2.59224	0	10140	4.795	92.7	0.916352	0	0
2019-11-26 03:00:00	2.84048	0	10140	4.802	91.3	0.933082	0	0
2019-11-26 04:00:00	2.52589	0	10140	4.977	89.9	0.949811	0	0
2019-11-26 05:00:00	2.57858	0	10140	6.043	80.7	0.966541	0	0
2019-11-26 06:00:00	2.93566	0	10140	4.682	93	0.98327	0	0
2019-11-26 07:00:00	3.02335	0	10140	4.493	94.5	1	0	0
2019-11-26 08:00:00	3.04469	0	10140	4.046	95.4	1	0	0
2019-11-26 09:00:00	2.94346	0	10140	4.959	90.3	1	0	0
2019-11-26 10:00:00	3.16282	0	10150	5.885	85.6	1	0	0
2019-11-26 11:00:00	3.53146	0	10150	5.229	87.2	1	0	0
2019-11-26 12:00:00	3.48442	0	10150	5.427	87.8	1	11.5928	0
2019-11-26 13:00:00	2.44869	0	10160	5.24	88.9	1	65.4211	0
2019-11-26 14:00:00	1.25148	0	10160	7.991	74.18	0.727791	310.995	0
2019-11-26 15:00:00	1.64285	0	10170	13.45	48.36	0.743803	494.877	0
2019-11-26 16:00:00	2.18725	0	10170	15.56	50.26	0.759815	568.87	0
2019-11-26 17:00:00	1.17472	0	10160	17.87	38.19	0.775828	552.133	0
2019-11-26 18:00:00	1.56895	0	10160	21.7	42.09	0.79184	378.941	0
2019-11-26 19:00:00	2.28014	0	10150	19.33	40.38	0.807852	247.938	0
2019-11-26 20:00:00	1.58902	0	10160	18.67	37.93	0.823865	109.17	0
2019-11-26 21:00:00	1.36283	0	10160	18.27	45.77	0.839877	35.9348	0
2019-11-26 22:00:00	0.792283	0	10160	19.3	59.78	0.855889	0.278328	0
2019-11-26 23:00:00	0.759669	0	10160	13.83	56.37	0.871902	0.00213115	0
2019-11-27 00:00:00	0.607673	0	10170	12.29	75.03	0.887914	0	0
2019-11-27 01:00:00	1.49956	0	10170	11.86	83.2	0.903926	0	0
2019-11-27 02:00:00	1.58178	0	10160	8.66	89.4	0.919938	0	0
2019-11-27 03:00:00	0.844788	0	10160	8.64	88.7	0.935951	0	0
2019-11-27 04:00:00	0.759889	0	10170	9.64	82.2	0.951963	0.00409836	0
2019-11-27 05:00:00	1.07831	0	10170	8.93	89.8	0.967975	0.0221475	0
2019-11-27 06:00:00	0.876411	0	10160	9.68	83.9	0.983988	0.210918	0
2019-11-27 07:00:00	1.19903	0	10150	10.46	74.52	1	0.038	0
2019-11-27 08:00:00	1.21544	0	10150	9.01	91.5	1	0	0
2019-11-27 09:00:00	1.44755	0	10140	8.95	99.5	1	0	1.41111e-07
2019-11-27 10:00:00	0.801339	0	10140	9	100	1	0.00718033	3.52778e-07
2019-11-27 11:00:00	1.07631	0	10140	9.07	100	1	0.00680328	4.93889e-07
2019-11-27 12:00:00	1.38586	0	10140	9.29	100	1	4.88275	1.41111e-07
2019-11-27 13:00:00	1.91637	0	10140	9.16	100	1	16.6445	3.52778e-07
2019-11-27 14:00:00	2.37786	0	10130	9.42	98.8	1	53.6707	7.05556e-08
2019-11-27 15:00:00	2.16369	0	10140	9.53	100	1	52.7267	0
2019-11-27 16:00:00	3.26023	0	10130	9.86	100	0.639349	122.96	0
2019-11-27 17:00:00	2.44347	0	10110	14.6	100	0.663393	116.148	0
2019-11-27 18:00:00	2.52969	0	10100	15.76	100	0.687436	101.749	0
2019-11-27 19:00:00	2.55827	0	10090	13.94	99.5	0.711479	261.648	0
2019-11-27 20:00:00	1.5818	0	10090	13.53	88.4	0.735523	129.889	0
2019-11-27 21:00:00	1.45244	0	10090	13.36	88.6	0.759566	17.4308	0
2019-11-27 22:00:00	1.54929	0	10090	13.44	76.44	0.78361	0.608328	0
2019-11-27 23:00:00	2.41153	0	10100	17.72	35.44	0.807653	0.085	0
2019-11-28 00:00:00	4.10927	0	10110	15.92	28.1	0.831696	0	0
2019-11-28 01:00:00	4.67043	0	10120	16.51	23.15	0.85574	0	0
2019-11-28 02:00:00	4.60823	0	10130	14.45	25.65	0.879783	0	0
2019-11-28 03:00:00	4.25818	0	10130	12.63	29.36	0.903826	0	0
2019-11-28 04:00:00	3.49252	0	10140	11.99	34.12	0.92787	0	0
2019-11-28 05:00:00	3.43624	0	10150	11.14	38.11	0.951913	0	0
2019-11-28 06:00:00	4.41207	0	10140	10.31	39.93	0.975957	0	0
2019-11-28 07:00:00	4.69952	0	10150	9.57	44.09	1	0	0
2019-11-28 08:00:00	4.06292	0	10150	7.913	47.68	1	0	0
2019-11-28 09:00:00	3.34151	0	10150	7.29	52.61	1	0	0
2019-11-28 10:00:00	3.67574	0	10160	6.786	52.72	1	0	0
2019-11-28 11:00:00	2.83542	0	10160	6.651	52.92	1	0	0
2019-11-28 12:00:00	2.66605	0	10170	6.396	56.28	1	4.99405	0
2019-11-28 13:00:00	3.62444	0	10180	5.948	55.82	1	37.8307	0
2019-11-28 14:00:00	3.14638	0	10190	6.509	56.74	0.739101	307.211	0
2019-11-28 15:00:00	4.15338	0	10200	7.265	54.61	0.754448	505.461	0
2019-11-28 16:00:00	4.94518	0	10210	7.714	52.81	0.769795	579.68	0
2019-11-28 17:00:00	3.37273	0	10210	7.758	51.14	0.785142	585.356	0
2019-11-28 18:00:00	5.91485	0	10210	7.434	51.61	0.800489	526.811	0
2019-11-28 19:00:00	6.49457	0	10210	6.484	55.81	0.815836	368.449	0
2019-11-28 20:00:00	4.4711	0	10220	6.352	55.89	0.831183	117.585	0
2019-11-28 21:00:00	4.95915	0	10230	5.588	58.77	0.84653	32.4661	0
2019-11-28 22:00:00	5.78847	0	10230	4.695	61.8	0.861877	0.363131	0
2019-11-28 23:00:00	8.98665	0	10240	3.922	62.75	0.877224	0	0
2019-11-29 00:00:00	7.40442	0	10230	3.621	64.32	0.892571	0	0
2019-11-29 01:00:00	4.93836	0	10240	3.366	65.37	0.907918	0	0
2019-11-29 02:00:00	4.02406	0	10240	3.283	65.94	0.923265	0	0
2019-11-29 03:00:00	7.90136	0	10240	3.04	67.05	0.938612	0	0
2019-11-29 04:00:00	6.2787	0	10240	3.212	66.77	0.953959	0	0
2019-11-29 05:00:00	5.26468	0	10240	3.275	65.58	0.969306	0	0
2019-11-29 06:00:00	4.59996	0	10240	3.343	66.41	0.984653	0	0
2019-11-29 07:00:00	3.8978	0	10240	3.218	65.97	1	0	0
2019-11-29 08:00:00	3.56218	0	10230	3.426	67.97	1	0	0
2019-11-29 09:00:00	3.74826	0	10230	3.655	65.52	1	0	0
2019-11-29 10:00:00	3.27997	0	10230	3.624	65.1	1	0	0
2019-11-29 11:00:00	3.01327	0	10240	3.681	67.65	1	0	0
2019-11-29 12:00:00	2.9252	0	10240	3.954	66.59	1	21.5756	0
2019-11-29 13:00:00	2.689	0	10240	3.874	63.99	1	81.0138	0
2019-11-29 14:00:00	2.35771	0	10240	4.539	60.63	0.834918	259.808	0
2019-11-29 15:00:00	3.37283	0	10240	6.02	57.09	0.844629	349.644	0
2019-11-29 16:00:00	3.13573	0	10240	8.08	53.4	0.85434	444.98	0
2019-11-29 17:00:00	3.21095	0	10230	10.6	52.36	0.86405	363.159	0
2019-11-29 18:00:00	3.12007	0	10210	10.92	45.28	0.873761	413.411	0
2019-11-29 19:00:00	1.91424	0	10200	10.76	39.13	0.883472	202.731	0
2019-11-29 20:00:00	1.4843	0	10200	12.27	38.17	0.893182	73.3962	0
2019-11-29 21:00:00	1.59441	0	10200	12.3	40.33	0.902893	18.2321	0
2019-11-29 22:00:00	1.49595	0	10200	11.58	44.77	0.912604	0.163033	0
2019-11-29 23:00:00	1.17142	0	10200	10.45	58.89	0.922314	0	0
2019-11-30 00:00:00	1.60458	0	10200	9.89	61.16	0.932025	0.0161803	0
2019-11-30 01:00:00	1.30419	0	10200	9.76	66.75	0.941736	0.00522951	0
2019-11-30 02:00:00	0.975811	0	10190	9.6	70.3	0.951447	0.00514754	0
2019-11-30 03:00:00	0.843633	0	10190	9.17	71.55	0.961157	0.0151475	0
2019-11-30 04:00:00	1.15652	0	10190	9.56	69.12	0.970868	0.000245902	0
2019-11-30 05:00:00	0.960907	0	10180	9.32	69.64	0.980579	0.0052459	0
2019-11-30 06:00:00	0.815125	0	10180	9.25	73.55	0.990289	0.0315902	0
2019-11-30 07:00:00	0.36185	0	10180	9.43	62.79	1	0	0
2019-11-30 08:00:00	1.90249	0	10170	9.8	72.79	1	0.0228689	0
2019-11-30 09:00:00	1.18072	0	10170	9.64	56.7	1	0	0
2019-11-30 10:00:00	0.775288	0	10170	8.5	53.01	1	0	0
2019-11-30 11:00:00	1.51706	0	10170	8.47	56.31	1	0	0
2019-11-30 12:00:00	0.519493	0	10170	6.146	76.42	1	2.02887	4.93889e-07
2019-11-30 13:00:00	0.664046	0	10170	4.49	92.5	1	14.9575	4.93889e-07
2019-11-30 14:00:00	1.83737	0	10180	3.97	94.6	1	55.3243	2.82222e-07
2019-11-30 15:00:00	1.5706	0	10180	3.744	91.2	1	69.9251	1.41111e-07
2019-11-30 16:00:00	1.35783	0	10170	3.691	95.6	0.842044	89.9743	2.11667e-07
2019-11-30 17:00:00	1.98715	0	10150	3.731	99.6	0.852574	138.966	7.05556e-08
2019-11-30 18:00:00	1.41257	0	10140	3.841	100	0.863105	112.427	0
2019-11-30 19:00:00	1.31009	0	10140	4.284	100	0.873635	51.8943	0
2019-11-30 20:00:00	1.36424	0	10140	3.989	100	0.884166	21.2892	0
2019-11-30 21:00:00	1.33814	0	10140	3.889	100	0.894696	3.88334	0
2019-11-30 22:00:00	1.01733	0	10140	3.888	100	0.905226	0	7.05556e-08
2019-11-30 23:00:00	0.996124	0	10140	3.947	100	0.915757	0	0
2019-12-01 00:00:00	0.768542	0	10140	3.753	100	0.926287	0	2.11667e-07
2019-12-01 01:00:00	0.870435	0	10140	3.777	100	0.936818	0	2.11667e-07
2019-12-01 02:00:00	1.41409	0	10130	3.777	100	0.947348	0	7.05556e-08
2019-12-01 03:00:00	1.55269	0	10130	3.609	99.9	0.957878	0	0
2019-12-01 04:00:00	1.6194	0	10120	3.638	100	0.968409	0.00659016	0
2019-12-01 05:00:00	2.23868	0	10110	3.829	100	0.978939	0.0567213	0
2019-12-01 06:00:00	2.88459	0	10100	3.993	100	0.98947	0.0692787	0
2019-12-01 07:00:00	2.18135	0	10090	4.218	100	1	0.142197	0
2019-12-01 08:00:00	1.25152	0	10090	4.641	100	1	0	7.05556e-07
2019-12-01 09:00:00	1.58717	0	10090	4.602	100	1	0.00637705	1.19944e-06
2019-12-01 10:00:00	1.54445	0	10080	4.77	99.9	1	0	4.93889e-07
2019-12-01 11:00:00	1.57991	0	10070	4.679	100	1	0	8.46667e-07
2019-12-01 12:00:00	1.84984	0	10060	4.531	99.9	1	2.72197	4.93889e-07
2019-12-01 13:00:00	1.5728	0	10050	4.374	100	1	11.5754	1.41111e-06
2019-12-01 14:00:00	1.4118	0	10050	4.325	99.9	1	30.9567	1.41111e-07
2019-12-01 15:00:00	1.15872	0	10050	4.805	100	1	57.4038	0
2019-12-01 16:00:00	1.22398	0	10030	5.223	100	0.873926	82.2533	0
2019-12-01 17:00:00	0.891243	0	10010	5.441	100	0.882331	107.834	0
2019-12-01 18:00:00	1.19382	0	10000	5.773	100	0.890736	131.016	0
2019-12-01 19:00:00	0.8297	0	9990	6.417	100	0.899141	112.929	0
2019-12-01 20:00:00	1.31381	0	9990	6.925	100	0.907546	45.7354	0
2019-12-01 21:00:00	1.28217	0	9990	6.519	100	0.915951	8.85792	0
2019-12-01 22:00:00	1.04214	0	9990	6.438	100	0.924356	0.247902	0
2019-12-01 23:00:00	0.999827	0	10000	6.474	100	0.932761	0	0
2019-12-02 00:00:00	2.25814	0	10000	5.96	100	0.941165	0	0
2019-12-02 01:00:00	2.4506	0	10000	5.446	100	0.94957	0	0
2019-12-02 02:00:00	4.16705	0	10000	5.161	100	0.957975	0	0
2019-12-02 03:00:00	5.39726	0	10010	6.325	100	0.96638	0	0
2019-12-02 04:00:00	5.30078	0	10010	6.998	83.9	0.974785	0	7.05556e-08
2019-12-02 05:00:00	5.99821	0	10010	6.112	77.69	0.98319	0	0
2019-12-02 06:00:00	4.37027	0	10010	4.862	75.33	0.991595	0	0
2019-12-02 07:00:00	2.74535	0	10010	4.659	69.43	1	0	0
2019-12-02 08:00:00	1.90971	0	10010	3.877	72.28	1	0	0
2019-12-02 09:00:00	1.76523	0	10020	3.526	72.43	1	0.0105082	0
2019-12-02 10:00:00	2.20228	0	10020	3.824	71.76	1	0	0
2019-12-02 11:00:00	1.62473	0	10030	3.606	72.22	1	0	0
2019-12-02 12:00:00	1.38584	0	10030	2.881	75.17	1	11.4491	0
2019-12-02 13:00:00	1.81336	0	10040	2.603	78.94	1	55.4084	0
2019-12-02 14:00:00	1.56418	0	10040	3.06	73.51	0.900649	220.819	0
2019-12-02 15:00:00	2.33422	0	10040	4.63	61.24	0.874301	170.444	0
2019-12-02 16:00:00	2.52411	0	10050	4.549	64.82	0.882157	289.554	0
2019-12-02 17:00:00	2.02781	0	10050	4.421	67.41	0.890013	129.342	0
2019-12-02 18:00:00	2.45194	0	10040	3.261	83.8	0.89787	236.3	0
2019-12-02 19:00:00	2.72731	0	10040	4.964	58.08	0.905726	77.1546	0
2019-12-02 20:00:00	2.61066	0	10050	4.094	67.8	0.913582	54.0592	0
2019-12-02 21:00:00	2.79524	0	10060	4.574	61.51	0.921438	18.3003	0
2019-12-02 22:00:00	3.10775	0	10060	4.067	65.02	0.929294	0.19241	0
2019-12-02 23:00:00	3.95901	0	10060	3.944	65.36	0.937151	0	0
2019-12-03 00:00:00	3.15696	0	10070	3.85	66	0.945007	0	0
2019-12-03 01:00:00	2.70082	0	10080	3.64	65.7	0.952863	0	0
2019-12-03 02:00:00	4.07533	0	10080	3.768	64.47	0.960719	0	0
2019-12-03 03:00:00	5.81923	0	10080	3.583	64.24	0.968575	0	0
2019-12-03 04:00:00	4.39098	0	10080	3.37	66.4	0.976431	0	0
2019-12-03 05:00:00	3.93965	0	10080	3.063	63.93	0.984288	0	0
2019-12-03 06:00:00	4.55004	0	10080	2.891	65.23	0.992144	0	0
2019-12-03 07:00:00	7.93867	0	10070	2.622	66.95	1	0	0
2019-12-03 08:00:00	9.11874	0	10070	2.441	66.61	1	0	0
2019-12-03 09:00:00	5.548	0	10070	2.494	67.53	1	0	0
2019-12-03 10:00:00	5.32045	0	10080	2.299	67.67	1	0	0
2019-12-03 11:00:00	6.37913	0	10080	2.285	66.37	1	0	0
2019-12-03 12:00:00	7.25999	0	10080	2.183	65.88	1	9.89574	0
2019-12-03 13:00:00	4.38219	0	10090	1.969	67.04	1	54.8649	0
2019-12-03 14:00:00	5.17144	0	10090	2.169	67.84	0.839612	253.186	0
2019-12-03 15:00:00	7.01113	0	10080	2.573	68.43	0.849047	406.266	0
2019-12-03 16:00:00	5.43158	0	10090	2.943	67.82	0.858482	509.362	0
2019-12-03 17:00:00	3.13696	0	10080	3.775	63.91	0.867916	366.674	0
2019-12-03 18:00:00	2.72951	0	10080	4.293	59.87	0.877351	274.103	0
2019-12-03 19:00:00	3.33411	0	10070	4.143	61.41	0.886785	182.32	0
2019-12-03 20:00:00	3.45518	0	10070	3.784	63.46	0.89622	106.338	0
2019-12-03 21:00:00	3.33611	0	10070	3.283	63.09	0.905654	19.8181	0
2019-12-03 22:00:00	2.58318	0	10070	2.762	70.8	0.915089	0	0
2019-12-03 23:00:00	2.34407	0	10070	2.285	71.55	0.924523	0	0
2019-12-04 00:00:00	3.11771	0	10070	2.186	72.28	0.933958	0	0
2019-12-04 01:00:00	2.67496	0	10060	1.823	74.59	0.943393	0	0
2019-12-04 02:00:00	3.6317	0	10060	2.074	72.84	0.952827	0	0
2019-12-04 03:00:00	3.8147	0	10060	1.705	74.57	0.962262	0	0
2019-12-04 04:00:00	4.77432	0	10050	1.971	69.68	0.971696	0	0
